,InSituSM
2020-07-24,0.2521737288135593
2020-08-03,0.18877083333333333
2020-08-13,0.13067083333333335
2020-08-23,0.10939240506329113
2020-09-02,0.1559813953488372
2020-09-12,0.23753333333333335
2020-09-22,0.16984100418410042
2020-10-02,0.135675
2020-10-12,0.11385514018691588
2020-10-22,0.14584545454545453
2020-11-01,0.1983529411764706
2020-11-11,0.17355089820359282
2020-11-21,0.16602439024390245
2020-12-01,0.168515625
2020-12-11,0.1621923076923077
2020-12-21,0.21725757575757576
2020-12-31,0.22491666666666665
2021-01-10,
2021-01-20,0.2244375
2021-01-30,0.2405078125
2021-02-09,
2021-02-19,0.24840963855421686
2021-03-01,0.23921787709497208
2021-03-11,0.25309375
2021-03-21,0.261155
2021-03-31,0.22612442396313365
2021-04-10,0.19343979057591623
2021-04-20,0.17669483568075114
2021-04-30,0.16854935622317596
2021-05-10,0.27220416666666664
2021-05-20,0.2780458333333333
2021-05-30,0.2133430962343096
2021-06-09,0.154525
2021-06-19,0.12868200836820085
2021-06-29,0.2296822033898305
2021-07-09,0.18712916666666668
2021-07-19,0.18732900432900434
2021-07-29,0.22585833333333336
2021-08-08,0.16059166666666666
2021-08-18,0.13292083333333332
2021-08-28,0.15661666666666668
2021-09-07,0.20170833333333332
2021-09-17,0.14315416666666667
2021-09-27,0.2234
2021-10-07,0.23868303571428573
2021-10-17,0.2085885167464115
2021-10-27,0.1912712765957447
2021-11-06,0.17941304347826087
2021-11-16,0.17380555555555555
2021-11-26,
2021-12-06,
2021-12-16,
2021-12-26,
2019-01-01,0.14499163179916316
2019-01-11,0.18156355932203389
2019-01-21,0.15839583333333335
2019-01-31,0.2059915611814346
2019-02-10,0.21129583333333332
2019-02-20,0.17318333333333333
2019-03-02,0.20556118143459917
2019-03-12,0.14731249999999999
2019-03-22,0.1764851063829787
2019-04-01,0.140875
2019-04-11,0.09104166666666667
2019-04-21,0.042656903765690375
2019-05-01,0.02529535864978903
2019-05-11,0.08726470588235294
2019-05-21,0.10509583333333333
2019-05-31,0.05181589958158996
2019-06-10,0.028673640167364015
2019-06-20,0.020079166666666665
2019-06-30,0.01567699115044248
2019-07-10,0.012478632478632479
2019-07-20,0.00869198312236287
2019-07-30,0.004305309734513274
2019-08-09,0.004754545454545455
2019-08-19,0.008467248908296943
2019-08-29,0.008588495575221239
2019-09-08,0.004950672645739911
2019-09-18,0.005448430493273543
2019-09-28,0.00474025974025974
2019-10-08,0.003925438596491228
2019-10-18,0.005299559471365639
2019-10-28,0.0032755555555555554
2019-11-07,0.005511111111111111
2019-11-17,0.005666666666666666
2019-11-27,0.10188135593220339
2019-12-07,0.1539125
2019-12-17,0.1494808743169399
2019-12-27,
2020-01-06,0.13340000000000002
2020-01-16,0.14615611814345994
2020-01-26,0.13810126582278479
2020-02-05,0.09541666666666666
2020-02-15,0.07103333333333334
2020-02-25,0.05816877637130802
2020-03-06,0.07605217391304349
2020-03-16,0.09179039301310044
2020-03-26,0.10301724137931034
2020-04-05,0.11961924686192468
2020-04-15,0.06675
2020-04-25,0.04560084033613445
2020-05-05,0.03224454148471616
2020-05-15,0.04814545454545455
2020-05-25,0.038879166666666666
2020-06-04,0.029443514644351465
2020-06-14,0.01884453781512605
2020-06-24,0.011000000000000001
2020-07-04,0.007334975369458129
2020-07-14,0.01174235807860262
2020-07-24,0.012090128755364807
2020-08-03,0.01025974025974026
2020-08-13,0.009811158798283263
2020-08-23,0.009324786324786324
2020-09-02,0.008464516129032259
2020-09-12,
2020-09-22,0.00854922279792746
2020-10-02,0.008887931034482759
2020-10-12,0.00792608695652174
2020-10-22,0.0059017857142857144
2020-11-01,0.005197424892703863
2020-11-11,0.026934782608695654
2020-11-21,0.046087499999999997
2020-12-01,0.03370042194092827
2020-12-11,0.09900836820083682
2020-12-21,0.11254583333333333
2020-12-31,0.16673568281938328
2021-01-10,0.143825
2021-01-20,0.14815966386554622
2021-01-30,0.164075
2021-02-09,0.1667125
2021-02-19,0.15291666666666667
2021-03-01,0.12865416666666668
2021-03-11,0.16551882845188284
2021-03-21,0.13767782426778244
2021-03-31,0.089875
2021-04-10,0.05724166666666666
2021-04-20,0.04221518987341773
2021-04-30,0.03422881355932203
2021-05-10,0.02871861471861472
2021-05-20,0.023915966386554622
2021-05-30,0.019897435897435894
2021-06-09,0.01716883116883117
2021-06-19,0.015058823529411765
2021-06-29,0.012807860262008733
2021-07-09,0.00965546218487395
2021-07-19,0.008074418604651162
2021-07-29,0.007643478260869565
2021-08-08,0.006580645161290323
2021-08-18,0.008991071428571428
2021-08-28,0.010839130434782608
2021-09-07,0.00948051948051948
2021-09-17,0.008606060606060607
2021-09-27,0.008545454545454545
2021-10-07,0.009328947368421051
2021-10-17,0.06249344978165939
2021-10-27,0.14963179916317992
2021-11-06,0.16060833333333333
2021-11-16,0.14055263157894737
2021-11-26,
2021-12-06,
2021-12-16,
2021-12-26,
2019-01-01,0.35776956521739134
2019-01-11,0.34444705882352944
2019-01-21,0.34287387387387386
2019-01-31,0.3157551020408163
2019-02-10,0.34916901408450707
2019-02-20,0.3701538461538461
2019-03-02,0.33562814070351754
2019-03-12,0.2935800865800866
2019-03-22,0.3106695278969957
2019-04-01,0.3434913793103448
2019-04-11,0.35168200836820085
2019-04-21,0.28338075313807537
2019-05-01,0.21107083333333335
2019-05-11,0.18955648535564854
2019-05-21,0.11429707112970712
2019-05-31,0.14479497907949793
2019-06-10,0.2781814345991561
2019-06-20,0.2029497907949791
2019-06-30,0.1014453781512605
2019-07-10,0.08722127659574468
2019-07-20,0.15034166666666668
2019-07-30,0.12620171673819744
2019-08-09,0.1435146443514644
2019-08-19,0.14993305439330545
2019-08-29,0.1409916317991632
2019-09-08,0.10514583333333333
2019-09-18,0.07697916666666665
2019-09-28,0.07134453781512605
2019-10-08,0.08585294117647059
2019-10-18,0.20511344537815127
2019-10-28,0.24527731092436975
2019-11-07,0.26473262032085565
2019-11-17,0.2878776371308017
2019-11-27,0.297518018018018
2019-12-07,0.3029543378995434
2019-12-17,0.3076329787234043
2019-12-27,0.303036036036036
2020-01-06,0.31069444444444444
2020-01-16,0.3035286624203821
2020-01-26,0.3115315315315315
2020-02-05,0.3327511111111111
2020-02-15,0.2953095238095238
2020-02-25,0.3003397129186603
2020-03-06,0.28074235807860265
2020-03-16,0.27037083333333334
2020-03-26,0.286644578313253
2020-04-05,0.21603317535545022
2020-04-15,0.26215677966101697
2020-04-25,0.28853586497890293
2020-05-05,0.19782916666666667
2020-05-15,0.2643430962343096
2020-05-25,0.2937029288702929
2020-06-04,0.1982
2020-06-14,0.27418410041841007
2020-06-24,0.20261666666666667
2020-07-04,0.1140168776371308
2020-07-14,0.08319246861924685
2020-07-24,0.09255021834061135
2020-08-03,0.23745833333333335
2020-08-13,0.2674303797468354
2020-08-23,0.24306666666666665
2020-09-02,0.2165020920502092
2020-09-12,0.25011965811965814
2020-09-22,0.2975217391304347
2020-10-02,0.2674291666666667
2020-10-12,0.3214416666666667
2020-10-22,0.2753221757322176
2020-11-01,0.2914117647058823
2020-11-11,0.3176431718061674
2020-11-21,0.28750210970464135
2020-12-01,0.3309497487437186
2020-12-11,0.33075
2020-12-21,0.3194054054054054
2020-12-31,0.34637019230769234
2021-01-10,0.3071741573033708
2021-01-20,0.3168838383838384
2021-01-30,0.3340274725274725
2021-02-09,0.36420187793427233
2021-02-19,0.3532735849056604
2021-03-01,0.3167252252252252
2021-03-11,0.2982635983263598
2021-03-21,0.32092857142857145
2021-03-31,0.302061135371179
2021-04-10,0.27800836820083685
2021-04-20,0.23374999999999999
2021-04-30,0.19075757575757576
2021-05-10,0.15805504587155964
2021-05-20,0.099625
2021-05-30,0.1210625
2021-06-09,0.20029787234042554
2021-06-19,0.24128033472803345
2021-06-29,0.2260375
2021-07-09,0.25681974248927036
2021-07-19,0.25374583333333334
2021-07-29,0.14982916666666668
2021-08-08,0.19644583333333332
2021-08-18,0.297875
2021-08-28,0.21515450643776823
2021-09-07,0.2046050420168067
2021-09-17,0.24298333333333336
2021-09-27,0.261581589958159
2021-10-07,0.28534166666666666
2021-10-17,0.2626276150627615
2021-10-27,0.2940864864864865
2021-11-06,
2021-11-16,
2021-11-26,
2021-12-06,
2021-12-16,
2021-12-26,
2019-01-01,0.33248275862068966
2019-01-11,0.313847533632287
2019-01-21,0.3250282485875706
2019-01-31,0.3056517857142857
2019-02-10,0.3152844444444445
2019-02-20,0.33087786259541985
2019-03-02,0.3137683615819209
2019-03-12,0.306625
2019-03-22,0.254418410041841
2019-04-01,0.2935619047619048
2019-04-11,0.3176909090909091
2019-04-21,0.2898625
2019-05-01,0.25871980676328504
2019-05-11,0.27749714285714283
2019-05-21,0.19561250000000002
2019-05-31,0.15819583333333334
2019-06-10,0.17593723849372384
2019-06-20,0.12385593220338983
2019-06-30,0.09460833333333334
2019-07-10,0.20337264150943396
2019-07-20,0.2831958333333333
2019-07-30,0.2554041666666667
2019-08-09,0.2659458333333333
2019-08-19,0.2749875
2019-08-29,0.24800416666666666
2019-09-08,0.13117499999999999
2019-09-18,0.08632916666666667
2019-09-28,0.07683613445378151
2019-10-08,0.16925210084033615
2019-10-18,0.30218333333333336
2019-10-28,0.3105593220338983
2019-11-07,0.2934137931034483
2019-11-17,0.29790350877192984
2019-11-27,0.30964732142857143
2019-12-07,0.3216103896103896
2019-12-17,0.32720487804878046
2019-12-27,0.31822435897435897
2020-01-06,0.321
2020-01-16,0.31917341040462427
2020-01-26,0.30976888888888887
2020-02-05,0.32705594405594407
2020-02-15,0.32132065217391304
2020-02-25,0.31766272189349115
2020-03-06,0.3146103896103896
2020-03-16,0.285375
2020-03-26,0.2535
2020-04-05,0.223325
2020-04-15,0.29774058577405854
2020-04-25,0.266652719665272
2020-05-05,0.1897605042016807
2020-05-15,0.20187763713080167
2020-05-25,0.20242796610169492
2020-06-04,0.3002201834862385
2020-06-14,0.1911255230125523
2020-06-24,0.2908291666666667
2020-07-04,0.3103008849557522
2020-07-14,0.2690794979079498
2020-07-24,0.1717310924369748
2020-08-03,0.10918333333333334
2020-08-13,0.10179039301310043
2020-08-23,0.17168619246861924
2020-09-02,0.12069747899159664
2020-09-12,0.10241004184100418
2020-09-22,0.14861304347826085
2020-10-02,0.14596666666666666
2020-10-12,0.16142916666666668
2020-10-22,0.2254377880184332
2020-11-01,0.26237499999999997
2020-11-11,0.23239748953974895
2020-11-21,0.23618134715025907
2020-12-01,0.3097846153846154
2020-12-11,0.32479545454545455
2020-12-21,0.3049783783783784
2020-12-31,0.30823076923076925
2021-01-10,0.3021730769230769
2021-01-20,0.3221648351648352
2021-01-30,0.304372641509434
2021-02-09,0.332635593220339
2021-02-19,0.2888072916666667
2021-03-01,0.3015538461538461
2021-03-11,0.2835023255813954
2021-03-21,0.32210614525139664
2021-03-31,0.28611160714285716
2021-04-10,0.3040224215246637
2021-04-20,0.272825
2021-04-30,0.2625416666666667
2021-05-10,0.3012331838565022
2021-05-20,0.23869583333333333
2021-05-30,0.21737394957983194
2021-06-09,0.3031494845360825
2021-06-19,0.29575
2021-06-29,0.1929875
2021-07-09,0.2856208333333333
2021-07-19,0.333506976744186
2021-07-29,0.31335930735930734
2021-08-08,0.24395416666666667
2021-08-18,0.2705125
2021-08-28,0.29159583333333333
2021-09-07,0.24394583333333336
2021-09-17,0.30530833333333335
2021-09-27,0.3109456066945607
2021-10-07,0.27016666666666667
2021-10-17,0.2287
2021-10-27,0.3019513513513513
2021-11-06,
2021-11-16,
2021-11-26,
2021-12-06,
2021-12-16,
2021-12-26,
2019-01-01,0.22543303571428572
2019-01-11,0.20776
2019-01-21,0.20072413793103447
2019-01-31,0.21241284403669725
2019-02-10,0.21893877551020408
2019-02-20,
2019-03-02,
2019-03-12,0.178936
2019-03-22,0.19439166666666668
2019-04-01,0.2194560669456067
2019-04-11,0.22613750000000002
2019-04-21,0.19088333333333332
2019-05-01,0.12564583333333335
2019-05-11,0.14634583333333331
2019-05-21,0.17113807531380754
2019-05-31,0.1852832618025751
2019-06-10,0.16688333333333333
2019-06-20,0.14355416666666668
2019-06-30,0.14790416666666667
2019-07-10,0.21058333333333332
2019-07-20,0.18935564853556486
2019-07-30,0.19165833333333332
2019-08-09,0.205675
2019-08-19,0.20530833333333334
2019-08-29,0.17466666666666666
2019-09-08,0.24455172413793105
2019-09-18,0.25348750000000003
2019-09-28,0.23902928870292886
2019-10-08,0.24630833333333335
2019-10-18,0.26680851063829786
2019-10-28,0.22010476190476191
2019-11-07,0.24381666666666665
2019-11-17,0.26614414414414417
2019-11-27,0.2586086956521739
2019-12-07,0.271042735042735
2019-12-17,0.27919574468085107
2019-12-27,0.2867826086956522
2020-01-06,0.31258823529411767
2020-01-16,0.3167407407407407
2020-01-26,0.3089471153846154
2020-02-05,0.2877400881057269
2020-02-15,0.2753211009174312
2020-02-25,0.27239555555555556
2020-03-06,0.27154634146341466
2020-03-16,0.2492418604651163
2020-03-26,0.28549572649572647
2020-04-05,0.2306317991631799
2020-04-15,0.1995333333333333
2020-04-25,0.2699497907949791
2020-05-05,0.248210970464135
2020-05-15,0.2553805309734513
2020-05-25,0.23150833333333332
2020-06-04,0.23978242677824269
2020-06-14,0.25297071129707116
2020-06-24,0.18766527196652721
2020-07-04,0.17886086956521738
2020-07-14,0.15477083333333336
2020-07-24,0.11254166666666666
2020-08-03,0.11617916666666667
2020-08-13,0.1230990990990991
2020-08-23,0.17615833333333333
2020-09-02,0.13626666666666667
2020-09-12,0.1438705357142857
2020-09-22,0.23465690376569037
2020-10-02,0.20645416666666666
2020-10-12,0.24797083333333333
2020-10-22,0.23396218487394957
2020-11-01,0.24747804878048782
2020-11-11,0.2800468085106383
2020-11-21,0.2673655462184874
2020-12-01,0.2546796536796537
2020-12-11,0.28145374449339206
2020-12-21,0.2750765765765766
2020-12-31,0.2927964601769911
2021-01-10,0.27851063829787237
2021-01-20,0.2545964912280702
2021-01-30,0.30576754385964916
2021-02-09,0.2730547263681592
2021-02-19,0.29080530973451324
2021-03-01,0.269
2021-03-11,0.2600566037735849
2021-03-21,0.2685194805194805
2021-03-31,0.24173094170403586
2021-04-10,0.23014224137931036
2021-04-20,0.2118625
2021-04-30,0.2415875
2021-05-10,0.212425
2021-05-20,0.24042083333333333
2021-05-30,0.20131666666666667
2021-06-09,0.22777586206896552
2021-06-19,0.14227835051546392
2021-06-29,0.1128125
2021-07-09,0.1011764705882353
2021-07-19,0.09435121951219512
2021-07-29,0.09271308016877637
2021-08-08,0.11943333333333334
2021-08-18,0.09890336134453782
2021-08-28,0.09774561403508772
2021-09-07,0.10356896551724139
2021-09-17,0.20141596638655462
2021-09-27,0.25687916666666666
2021-10-07,0.2548403361344538
2021-10-17,0.26742083333333333
2021-10-27,0.261772972972973
2021-11-06,
2021-11-16,
2021-11-26,
2021-12-06,
2021-12-16,
2021-12-26,
2019-01-01,0.3346666666666667
2019-01-11,
2019-01-21,
2019-01-31,
2019-02-10,
2019-02-20,
2019-03-02,
2019-03-12,
2019-03-22,0.27462931034482757
2019-04-01,0.2816933962264151
2019-04-11,0.2864700460829493
2019-04-21,0.29406666666666664
2019-05-01,0.2771386554621849
2019-05-11,0.26284453781512607
2019-05-21,0.2119071729957806
2019-05-31,0.22133760683760684
2019-06-10,0.24219583333333333
2019-06-20,0.1958666666666667
2019-06-30,0.1476875
2019-07-10,0.15760416666666668
2019-07-20,0.18840167364016736
2019-07-30,0.13481171548117155
2019-08-09,0.1896234309623431
2019-08-19,0.18820416666666664
2019-08-29,0.21298305084745764
2019-09-08,0.16193220338983053
2019-09-18,0.11176470588235295
2019-09-28,0.11608558558558559
2019-10-08,0.1520847457627119
2019-10-18,0.25027542372881356
2019-10-28,0.19331818181818183
2019-11-07,
2019-11-17,0.23434532374100717
2019-11-27,0.22347272727272727
2019-12-07,0.2277027027027027
2019-12-17,
2019-12-27,
2020-01-06,0.20622807017543862
2020-01-16,0.18384615384615385
2020-01-26,0.20190909090909093
2020-02-05,0.19200000000000003
2020-02-15,
2020-02-25,0.27325581395348836
2020-03-06,0.264
2020-03-16,0.29711864406779664
2020-03-26,0.3047824074074074
2020-04-05,0.29394444444444445
2020-04-15,0.2834264705882353
2020-04-25,0.29627916666666665
2020-05-05,0.23336752136752134
2020-05-15,0.20679583333333335
2020-05-25,0.09012552301255229
2020-06-04,0.05129487179487179
2020-06-14,0.03969166666666667
2020-06-24,0.09339406779661018
2020-07-04,0.14471008403361346
2020-07-14,0.12873640167364017
2020-07-24,0.07771129707112971
2020-08-03,0.0337038626609442
2020-08-13,0.02470258620689655
2020-08-23,0.039973214285714286
2020-09-02,0.05597826086956522
2020-09-12,0.03523012552301255
2020-09-22,0.028251101321585904
2020-10-02,0.04822594142259414
2020-10-12,0.14675862068965517
2020-10-22,0.17825229357798167
2020-11-01,0.21755721393034824
2020-11-11,0.2105
2020-11-21,0.2357891891891892
2020-12-01,0.24103100775193798
2020-12-11,0.2468
2020-12-21,0.24290654205607476
2020-12-31,0.23719178082191783
2021-01-10,0.23582857142857142
2021-01-20,0.229
2021-01-30,
2021-02-09,
2021-02-19,0.27772
2021-03-01,0.2900857142857143
2021-03-11,0.24288034188034188
2021-03-21,0.23857843137254903
2021-03-31,0.2309313725490196
2021-04-10,0.21699163179916317
2021-04-20,0.2295221238938053
2021-04-30,0.2658625
2021-05-10,0.20874166666666666
2021-05-20,0.13473221757322176
2021-05-30,0.19978749999999998
2021-06-09,0.11252789699570816
2021-06-19,0.07913389121338912
2021-06-29,0.15073333333333333
2021-07-09,0.2451082251082251
2021-07-19,0.24326666666666666
2021-07-29,0.23870833333333333
2021-08-08,0.1906875
2021-08-18,0.22908474576271187
2021-08-28,0.23339406779661018
2021-09-07,0.264525
2021-09-17,0.2527424892703863
2021-09-27,0.2472707423580786
2021-10-07,0.24263598326359834
2021-10-17,0.24574058577405858
2021-10-27,0.33474725274725275
2021-11-06,
2021-11-16,
2021-11-26,
2021-12-06,
2021-12-16,
2021-12-26,
2019-01-01,0.04561176470588235
2019-01-11,0.051306382978723405
2019-01-21,0.030029268292682924
2019-01-31,0.019327188940092166
2019-02-10,0.012682027649769584
2019-02-20,0.00967741935483871
2019-03-02,0.00865934065934066
2019-03-12,0.04757777777777778
2019-03-22,0.04395416666666666
2019-04-01,0.01281196581196581
2019-04-11,0.04575
2019-04-21,0.046037499999999995
2019-05-01,0.017974468085106384
2019-05-11,0.05714166666666667
2019-05-21,0.017236286919831225
2019-05-31,0.04803017241379311
2019-06-10,0.020550000000000002
2019-06-20,0.014721518987341772
2019-06-30,0.036526315789473685
2019-07-10,0.022708333333333334
2019-07-20,0.026775
2019-07-30,0.014785714285714286
2019-08-09,0.014301255230125523
2019-08-19,0.022669565217391306
2019-08-29,0.013610878661087867
2019-09-08,0.029415966386554623
2019-09-18,0.04666666666666666
2019-09-28,0.030904166666666667
2019-10-08,0.023012987012987013
2019-10-18,0.010735682819383259
2019-10-28,0.008487922705314009
2019-11-07,0.053252212389380535
2019-11-17,0.045138075313807535
2019-11-27,0.053790794979079494
2019-12-07,0.058029411764705885
2019-12-17,0.048034482758620684
2019-12-27,0.04038974358974359
2020-01-06,0.03134188034188034
2020-01-16,0.055451063829787234
2020-01-26,0.04722907488986784
2020-02-05,0.06283246073298429
2020-02-15,0.058828193832599115
2020-02-25,0.055466367713004484
2020-03-06,0.06094713656387665
2020-03-16,0.05178297872340426
2020-03-26,0.013911392405063292
2020-04-05,0.011602620087336245
2020-04-15,0.011123931623931623
2020-04-25,0.012840336134453782
2020-05-05,0.029320833333333334
2020-05-15,0.030716666666666666
2020-05-25,0.014481171548117153
2020-06-04,0.015169491525423729
2020-06-14,0.014948936170212765
2020-06-24,0.03864102564102564
2020-07-04,0.023083333333333334
2020-07-14,0.015758333333333333
2020-07-24,0.014924999999999999
2020-08-03,0.014298319327731093
2020-08-13,0.012403361344537815
2020-08-23,0.011905982905982906
2020-09-02,0.025690987124463518
2020-09-12,0.059
2020-09-22,0.024258333333333333
2020-10-02,0.011572033898305084
2020-10-12,0.010506607929515417
2020-10-22,0.00939795918367347
2020-11-01,0.010039301310043668
2020-11-11,0.010583333333333332
2020-11-21,0.009562790697674418
2020-12-01,0.011632124352331607
2020-12-11,0.022979899497487438
2020-12-21,0.011047169811320754
2020-12-31,0.02581286549707602
2021-01-10,0.030638297872340424
2021-01-20,0.03344711538461538
2021-01-30,0.020205020920502092
2021-02-09,0.010017857142857143
2021-02-19,0.04803608247422681
2021-03-01,0.03877056277056277
2021-03-11,0.020775
2021-03-21,0.012774468085106383
2021-03-31,0.010949367088607593
2021-04-10,0.010236607142857143
2021-04-20,0.01298695652173913
2021-04-30,0.04956485355648536
2021-05-10,0.020600840336134452
2021-05-20,0.017012820512820513
2021-05-30,0.03426778242677824
2021-06-09,0.016
2021-06-19,0.026389121338912136
2021-06-29,0.04579497907949791
2021-07-09,0.017716666666666665
2021-07-19,0.016690821256038647
2021-07-29,0.02931779661016949
2021-08-08,0.023531380753138074
2021-08-18,0.03783333333333334
2021-08-28,0.03514705882352941
2021-09-07,0.015668067226890757
2021-09-17,0.014688311688311688
2021-09-27,0.023458333333333335
2021-10-07,0.012846491228070175
2021-10-17,0.011714912280701754
2021-10-27,0.011274725274725275
2021-11-06,
2021-11-16,
2021-11-26,
2021-12-06,
2021-12-16,
2021-12-26,
2019-01-01,0.20186029411764705
2019-01-11,0.1977537688442211
2019-01-21,0.18815037593984962
2019-01-31,0.18323728813559323
2019-02-10,0.17369565217391303
2019-02-20,0.16472254335260114
2019-03-02,0.16672121212121213
2019-03-12,0.2184018691588785
2019-03-22,0.1689633027522936
2019-04-01,0.16961181434599157
2019-04-11,0.1443913043478261
2019-04-21,0.185925
2019-05-01,0.22338396624472573
2019-05-11,0.22377083333333334
2019-05-21,0.15022362869198314
2019-05-31,0.13141250000000002
2019-06-10,0.16170416666666665
2019-06-20,0.21746666666666667
2019-06-30,0.1882375
2019-07-10,0.20178333333333331
2019-07-20,0.12948333333333334
2019-07-30,0.11733333333333333
2019-08-09,0.1035
2019-08-19,0.11546788990825688
2019-08-29,0.16886666666666666
2019-09-08,0.19163750000000002
2019-09-18,0.25584745762711864
2019-09-28,0.26256485355648534
2019-10-08,0.23101731601731604
2019-10-18,0.18414563106796114
2019-10-28,0.16021637426900587
2019-11-07,0.15846451612903226
2019-11-17,0.16104845814977972
2019-11-27,0.20032275132275135
2019-12-07,0.18842713567839195
2019-12-17,0.17379545454545453
2019-12-27,0.1974355828220859
2020-01-06,0.18791249999999998
2020-01-16,0.18490555555555557
2020-01-26,0.18192857142857144
2020-02-05,0.18245348837209302
2020-02-15,0.216586387434555
2020-02-25,0.19552331606217616
2020-03-06,0.23553811659192825
2020-03-16,0.2549915254237288
2020-03-26,0.20031140350877194
2020-04-05,0.15772246696035241
2020-04-15,0.14430666666666667
2020-04-25,0.12875833333333334
2020-05-05,0.1112857142857143
2020-05-15,0.12330416666666667
2020-05-25,0.1039625
2020-06-04,0.09318421052631579
2020-06-14,0.09580590717299578
2020-06-24,0.18956410256410255
2020-07-04,0.19966382978723404
2020-07-14,0.17353456221198155
2020-07-24,0.19
2020-08-03,0.13512083333333333
2020-08-13,0.12023214285714286
2020-08-23,0.10318067226890756
2020-09-02,0.08776623376623377
2020-09-12,0.08426666666666667
2020-09-22,0.0792875
2020-10-02,0.07363333333333334
2020-10-12,0.06917083333333333
2020-10-22,0.11422754491017964
2020-11-01,0.1735899581589958
2020-11-11,0.1507885462555066
2020-11-21,0.1308421052631579
2020-12-01,0.1175328947368421
2020-12-11,0.10905
2020-12-21,0.09997714285714285
2020-12-31,0.08985106382978723
2021-01-10,0.09890789473684211
2021-01-20,0.11537426900584795
2021-01-30,0.12445728643216081
2021-02-09,0.12796774193548388
2021-02-19,0.16273376623376623
2021-03-01,0.15817910447761194
2021-03-11,0.14244549763033176
2021-03-21,0.11393777777777778
2021-03-31,0.09968141592920353
2021-04-10,0.08378632478632479
2021-04-20,0.08331877729257642
2021-04-30,0.12634061135371177
2021-05-10,0.15289830508474578
2021-05-20,0.16597083333333332
2021-05-30,0.24758333333333335
2021-06-09,0.18680416666666666
2021-06-19,0.15334309623430964
2021-06-29,0.2727689075630252
2021-07-09,0.23282083333333334
2021-07-19,0.19823580786026201
2021-07-29,0.1486883116883117
2021-08-08,0.1896857142857143
2021-08-18,0.20296234309623432
2021-08-28,0.12409623430962342
2021-09-07,0.106475
2021-09-17,0.07399166666666666
2021-09-27,0.12000416666666668
2021-10-07,0.12182478632478633
2021-10-17,0.08652100840336134
2021-10-27,0.06930810810810811
2021-11-06,
2021-11-16,
2021-11-26,
2021-12-06,
2021-12-16,
2021-12-26,
2019-01-01,0.1428095238095238
2019-01-11,0.1781676646706587
2019-01-21,0.16210791366906477
2019-01-31,0.15884057971014495
2019-02-10,0.17477083333333332
2019-02-20,0.23975000000000002
2019-03-02,0.2106712962962963
2019-03-12,0.20317241379310344
2019-03-22,0.18904761904761905
2019-04-01,0.16680508474576272
2019-04-11,0.1397351598173516
2019-04-21,0.11100416666666667
2019-05-01,0.11053333333333333
2019-05-11,0.1564159663865546
2019-05-21,0.1735252100840336
2019-05-31,0.127225
2019-06-10,0.0688
2019-06-20,0.04715416666666667
2019-06-30,0.039525000000000005
2019-07-10,0.03658333333333333
2019-07-20,0.03704621848739496
2019-07-30,0.04066094420600858
2019-08-09,0.03534583333333333
2019-08-19,0.028379166666666667
2019-08-29,0.03532340425531915
2019-09-08,0.028354166666666666
2019-09-18,0.02421008403361345
2019-09-28,0.023456066945606695
2019-10-08,0.018301724137931037
2019-10-18,0.016903930131004368
2019-10-28,0.014421052631578946
2019-11-07,0.01488135593220339
2019-11-17,0.0696335403726708
2019-11-27,0.16713684210526317
2019-12-07,0.17432748538011694
2019-12-17,0.13793846153846154
2019-12-27,0.1935
2020-01-06,0.12590909090909091
2020-01-16,0.11783647798742139
2020-01-26,0.12119999999999999
2020-02-05,0.11475213675213676
2020-02-15,0.12180662983425415
2020-02-25,0.13369186046511627
2020-03-06,0.16291845493562232
2020-03-16,0.1792843137254902
2020-03-26,0.16366497461928933
2020-04-05,0.16253488372093022
2020-04-15,0.16950212765957445
2020-04-25,0.13991666666666666
2020-05-05,0.1107375
2020-05-15,0.09131932773109243
2020-05-25,0.05315416666666666
2020-06-04,0.037137500000000004
2020-06-14,0.03095
2020-06-24,0.026583333333333334
2020-07-04,0.04321076233183856
2020-07-14,0.06535294117647059
2020-07-24,0.09949999999999999
2020-08-03,0.04145833333333333
2020-08-13,0.030395833333333334
2020-08-23,0.11535294117647057
2020-09-02,0.07494166666666667
2020-09-12,0.0392
2020-09-22,0.029966666666666666
2020-10-02,0.02293333333333333
2020-10-12,0.019949790794979078
2020-10-22,0.017728155339805825
2020-11-01,0.018471204188481676
2020-11-11,0.036131578947368424
2020-11-21,0.035145695364238415
2020-12-01,0.024741379310344827
2020-12-11,0.023170454545454546
2020-12-21,0.022591304347826087
2020-12-31,0.02274193548387097
2021-01-10,0.020198347107438015
2021-01-20,0.04325301204819277
2021-01-30,0.1296083916083916
2021-02-09,0.1055576923076923
2021-02-19,0.09698461538461539
2021-03-01,0.08418032786885246
2021-03-11,0.14227737226277373
2021-03-21,0.14543915343915342
2021-03-31,0.12559555555555554
2021-04-10,0.09580434782608696
2021-04-20,0.06637280701754386
2021-04-30,0.06957627118644069
2021-05-10,0.0418125
2021-05-20,0.03406837606837607
2021-05-30,0.030516666666666668
2021-06-09,0.0239375
2021-06-19,0.024628205128205127
2021-06-29,0.024366666666666665
2021-07-09,0.05418410041841004
2021-07-19,0.1618913043478261
2021-07-29,0.14227916666666665
2021-08-08,0.08472916666666667
2021-08-18,0.06174583333333334
2021-08-28,0.11559583333333333
2021-09-07,0.10385833333333333
2021-09-17,0.07906694560669456
