system:index,B1,B10,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,VH,VV,angle,end,ssm,start,.geo
0,"[[1449.7391530485675, 1442.599288783944, 1466.0984950313043, 1440.557532601067, 1462.3642286249224, 1494.8125470518328, 1542.9874803182047], [1450.1069211861827, 1442.567835386342, 1435.5536306964018, 1439.5987656864615, 1466.07534927992, 1551.3834392667957, 1550.2274423905967], [1425.8573382010413, 1424.465780755654, 1439.9381980501819, 1435.1752579484626, 1494.7486795609727, 1532.3740088102816, 1480.4390410389085], [1441.7660271462007, 1435.0412596412104, 1411.4669326766837, 1427.3785876206668, 1488.3572104649986, 1448.3241640756848, 1395.6487521648182], [1417.382313535818, 1433.4297684238522, 1460.1068101561689, 1455.666688532672, 1457.8604140639718, 1404.1016258621075, 1462.1417908113717], [1388.6081718629832, 1399.2979161526484, 1409.653989689136, 1401.7064921318956, 1423.6352541564602, 1388.13028363969, 1478.4283896094526], [1374.6890803711192, 1329.743938487648, 1392.2155068320415, 1419.4652105594316, 1370.7194032294667, 1445.88793049851, 1491.3643702732572]]","[[13.865058190743659, 13.571782912430262, 13.118644408495353, 12.89291619969604, 15.103800897837415, 17.864922744226, 23.356077255263735], [13.916706690901975, 13.590237692932844, 12.586244534567241, 12.906028686062818, 15.488836230710229, 29.739921911406427, 27.66415796471137], [13.823543785717035, 13.058602912943327, 12.120590943170722, 13.00874381093543, 20.158158217267967, 27.240532138484838, 18.170909782794386], [13.997213038107924, 12.91487557408476, 12.14018509433292, 13.37583700050889, 25.207074153075514, 18.57291998647595, 19.254321971003456], [13.256013507534808, 12.538527154008285, 12.415027621645631, 14.709926664626499, 19.121331606844603, 19.005381425647677, 28.46595640369045], [12.662743569069224, 11.922661519255282, 12.274966872074401, 15.497790726512076, 18.90250281897092, 26.05791489717815, 39.548430715543816], [11.784198675546593, 9.49003893138073, 12.019084163746506, 16.691815111541196, 22.24397835803317, 33.59376369347877, 49.80405506394017]]","[[2112.7964573698673, 2182.267466786628, 2346.5741489222996, 2205.044050700946, 2108.4643090907425, 2097.8697837600903, 2310.1066836124887], [2119.8155657297143, 2245.8665724829657, 2214.008407101694, 2140.7092043550024, 2045.6555625404537, 2397.3328156609546, 2435.5831295816183], [2128.7952635179768, 2104.2323736530257, 2112.1145318238287, 2093.3251137827074, 2260.913565531138, 2357.2602123154925, 2098.538530991811], [2248.765280304344, 2168.7549714138854, 2105.52298476216, 2201.723133900334, 2228.24445512293, 2051.980131505614, 1839.4560059860378], [2103.845812425958, 2144.445095233007, 2257.8928720148638, 2326.5490761783944, 2181.3262509658935, 1867.6502605955545, 2237.8350894084106], [2067.064749797461, 2143.375661762847, 2122.99926886083, 2106.0016717931812, 2017.0329161661114, 1913.5555051951244, 2196.149151914856], [1887.292604891983, 1228.6941873594888, 1978.9343841958146, 2070.919244166556, 1707.1609027770699, 2123.086382503584, 1732.463337425865]]","[[1304.9587728962194, 1353.0749864115728, 1488.152049359749, 1388.4212224498856, 1304.9801086325276, 1318.7363410969083, 1476.6922894986913], [1321.2287024722523, 1385.8194555936682, 1380.6207388781397, 1321.2282647646732, 1273.8603700802348, 1564.961955798325, 1565.141126710123], [1305.219616489114, 1268.468451944531, 1293.2405841810905, 1293.076453659059, 1427.7414202173961, 1518.3285923982007, 1339.5760798892027], [1359.642478104471, 1308.0114398782569, 1273.8873936391087, 1333.331983789263, 1406.163046507624, 1271.8325909203688, 1144.3905433809132], [1261.0975570124197, 1295.6948022803035, 1372.476385923613, 1410.891092043089, 1346.539755444665, 1140.4522983217157, 1405.2895458686621], [1252.5547300757698, 1305.2847299750053, 1289.7997708152109, 1279.1808195489707, 1233.1099012822624, 1187.8677440701904, 1391.5955322346335], [1146.3535162178373, 743.1268456883948, 1204.2753741518618, 1270.6910865763582, 1044.1647779735276, 1324.4143969200854, 1141.2621574656844]]","[[1166.1541275814168, 1189.6523463802766, 1227.8535306100478, 1169.6425469435644, 1163.7796586993989, 1195.8120348645282, 1255.8463415961412], [1168.4176262261258, 1200.877086214367, 1188.6195423607696, 1167.2401288307415, 1160.2291816523839, 1269.0886460651134, 1272.5611805107906], [1149.8744943514448, 1179.549100822434, 1189.5764672011533, 1161.5893247912518, 1197.7052357216853, 1241.6604958941618, 1198.6737560702609], [1192.1215472627655, 1202.9531538410947, 1153.2693977300185, 1161.330769898236, 1176.730932480022, 1140.4968803352, 1117.6061438799857], [1160.2473318166215, 1199.657575080292, 1218.3559602948253, 1191.6012288693278, 1143.0826689636638, 1105.5091230419466, 1204.364643645729], [1125.7921792334932, 1143.2744984707876, 1134.4077576124562, 1085.9583091773427, 1109.1446579682429, 1070.9746116725507, 1185.27535859591], [1110.6743436991235, 1034.699815682253, 1100.1598124696268, 1089.0384266971732, 1033.5904502451442, 1118.4899452939965, 1160.254460788113]]","[[985.8422132188579, 1015.5926931569809, 1061.9642608576712, 986.8508146832196, 968.3264635580151, 996.9988130613651, 1066.1295637218825], [993.1048339435355, 1040.946527592269, 1022.9909048343403, 994.0454372042506, 959.817685545903, 1082.7519820845023, 1087.4995867539074], [972.7590957280155, 1013.1146845062734, 1032.1803109145137, 983.3689507671511, 1009.7253954375354, 1044.8822501755903, 1001.756774387774], [1043.311545430164, 1050.8248844472207, 989.4484621636235, 996.4992913793493, 971.6393466221474, 930.7526984348295, 926.3467871247132], [995.8171888672965, 1047.939830479443, 1074.72142993589, 1035.6168907885228, 933.3539672631299, 907.3187829437371, 1046.153741304463], [942.1786884476671, 965.5838303676843, 954.6221491154861, 865.9623424765765, 888.5628901237641, 837.301661608094, 979.4035027290641], [925.06529737887, 816.0409967971893, 898.9511427539701, 848.732009966021, 774.605472783702, 867.5991250792154, 894.6822662352091]]","[[1043.5799766425162, 1069.1843627200972, 1132.490393647204, 1037.5448402221696, 992.6367282193921, 1017.4158143722476, 1116.0093931251263], [1046.3293649929085, 1105.3267091500443, 1080.5514466666382, 1041.184184803769, 972.4792092449644, 1143.4656544336756, 1149.0724345559154], [1028.7159022237854, 1079.7887219162897, 1077.721176540923, 1028.9634705677063, 1046.1984237283673, 1093.0650278803143, 1026.6196845797908], [1122.5103232827728, 1144.7669146321023, 1044.6757805846166, 1061.8568284269911, 994.0805904020465, 930.4947116703727, 924.0297513186924], [1058.3625128802444, 1136.3596095482171, 1177.8125158517096, 1122.691668159062, 952.3043024669882, 902.2600779228242, 1075.4267844575263], [992.2461493592557, 1014.8130408910363, 1008.6599053859686, 889.6220566812023, 895.6304923622075, 834.3687770461505, 991.337178437144], [943.2809958205784, 719.7709131374226, 918.929169068136, 857.6932146100551, 751.4751110608635, 875.3316433846671, 854.3143395646855]]","[[1218.0820618879188, 1258.4695373606353, 1333.3256590189906, 1222.1650426768717, 1197.648285240458, 1230.2584091241342, 1346.8020407734723], [1224.1039780047408, 1319.785433856525, 1275.805991178932, 1241.346400980147, 1169.5501541295675, 1363.2777153694808, 1388.3336465465334], [1213.804707964741, 1287.0650324240387, 1295.1860504764588, 1217.3012349114783, 1268.6897620174645, 1316.1207198461486, 1225.4244980182707], [1345.9757771746804, 1358.3856566370805, 1248.9784671740188, 1275.3735468304997, 1210.1147997279286, 1140.6577054882457, 1118.973382399472], [1259.8226251233627, 1349.2366824897456, 1396.8230066736953, 1349.0811494889351, 1165.1812204341136, 1110.665309171625, 1334.4642985235228], [1156.3075663525528, 1194.201968249678, 1191.3466035171907, 1057.386538482198, 1083.509119303664, 979.1419844246185, 1200.6313743880419], [1078.1510470689673, 769.1384915979193, 1063.9373148793256, 995.5898236312967, 853.8832196535452, 1010.4106184856306, 959.4057533981141]]","[[1500.0835259494397, 1585.4620152366494, 1673.0718838826756, 1558.4342265737546, 1563.747427690116, 1597.2254425525568, 1724.3533008077097], [1526.0481524841296, 1694.204550385615, 1614.74502972331, 1614.2144522614603, 1524.4314610963938, 1737.6191141608188, 1781.5300038929083], [1523.957513110825, 1623.332136550648, 1695.631354931845, 1562.6457893658355, 1630.9043909306745, 1667.4103381856398, 1571.5283402473437], [1718.8709763467664, 1695.3487746434228, 1613.7892973511343, 1659.81705240417, 1568.9654573332716, 1496.2118436608187, 1454.2466688682894], [1584.5560281824728, 1676.7643589630402, 1764.1781002762189, 1740.9799868876544, 1511.0025231240306, 1461.1337889154497, 1785.863499888615], [1416.03547831879, 1501.2601070588535, 1527.6561824319442, 1343.262766246214, 1384.09200067666, 1206.1798966091342, 1552.0683002896933], [1297.5855793775906, 883.3782870608355, 1336.715889565849, 1207.6468663547157, 986.9144909123908, 1207.8922831879447, 1118.7699844540389]]","[[1703.9264538541188, 1790.8961039417782, 1882.0608430514944, 1767.2074587029053, 1778.7174675587787, 1801.1305787734154, 1942.3169293611488], [1731.5561301519547, 1920.863287732436, 1826.7726369630211, 1836.2108345710196, 1726.7936090662693, 1954.4707005029532, 2010.2525475711832], [1731.6142610091215, 1840.4616453762296, 1927.0529243131507, 1778.126554894232, 1840.476663339017, 1879.2866743606346, 1767.3755478923974], [1952.9215827506061, 1919.9078766069724, 1838.540511208151, 1895.8448505737388, 1779.4894733120577, 1701.526369629062, 1637.1676506135263], [1804.5445171565711, 1895.979065767244, 1996.7068509108556, 1983.7294207707732, 1723.7286124688833, 1657.4101725632459, 2021.3850123753195], [1612.2666295321474, 1709.6790929596186, 1747.256800348264, 1543.6516341725105, 1574.7015872174238, 1369.6638625705657, 1764.2808461022396], [1478.1902130165956, 994.5345143892522, 1529.9081681081268, 1384.808279996118, 1120.2595501193334, 1376.2814189628202, 1253.210724385073]]","[[1696.4368733573208, 1784.8095526749273, 1868.0500438358224, 1761.9535046791077, 1789.477489254884, 1822.7159853633461, 1975.9347202306778], [1729.2034811841445, 1916.6881336099502, 1826.4899859779728, 1824.0474615101225, 1740.0266339887482, 1973.6055088925696, 2051.213765680594], [1740.664203011291, 1842.2021085060965, 1924.1318907379357, 1766.194019456832, 1870.0225920247474, 1911.99705296968, 1795.2992790530554], [1963.6990834538963, 1921.1690062933076, 1847.0495176072588, 1890.544182311664, 1828.4592124693552, 1741.737552370937, 1667.2541412059913], [1823.0948693561286, 1897.3422673497873, 1993.7395421378837, 1991.9098705488218, 1781.9889777330152, 1691.7316934412324, 2060.065786714894], [1636.593018347806, 1727.3813448595038, 1757.6698274960113, 1589.3782617979728, 1627.9541505420655, 1427.3574736952708, 1822.5425380416436], [1499.3520439098277, 1001.7229676276282, 1538.9139603799106, 1442.5049119617818, 1174.672165877994, 1454.605250574371, 1303.8638977782439]]","[[1977.0963299569935, 2049.179335583743, 2142.106386509238, 2039.2080853778605, 2061.6275313227725, 2055.205445557889, 2226.7436258236316], [2005.8277105852394, 2196.3118143583833, 2095.2480588514636, 2114.2697104272634, 1988.946543997825, 2218.9213746462433, 2310.1910231989928], [2014.3539664011319, 2114.5224298268595, 2206.372793576629, 2054.0546152975885, 2128.108276162248, 2161.2018400894685, 2014.856938842165], [2258.8000485436596, 2205.238814587327, 2127.348144533279, 2198.3408231089597, 2077.0116221383437, 1976.574894918204, 1869.6093832734646], [2098.9543642283493, 2177.826084224175, 2294.4571717909007, 2304.6732768890874, 2029.8913949140697, 1912.0923721193265, 2310.998690423115], [1882.1484822030786, 1990.3662613342613, 2046.6366850670836, 1854.4141791576374, 1854.8112018212546, 1633.6539255023931, 2062.5966278153196], [1724.1156746622964, 1144.9738310634766, 1803.765741395073, 1681.4339461685968, 1354.1908268236018, 1675.7114101291538, 1475.445791698856]]","[[572.7874600732614, 603.5395949168698, 630.3749959362669, 595.2748635444868, 713.6817402409888, 851.5947222927772, 943.4674197498957], [601.2433558188029, 663.2697715252331, 621.1384236363443, 617.318934511318, 737.669949665106, 940.4261815168747, 976.227304057729], [620.5472706891538, 651.6808969207393, 651.923266834377, 598.0350042196743, 859.2668350256555, 921.9360073705035, 840.210089298496], [707.1699130496012, 680.3101381052337, 639.2387371095142, 654.5167552611367, 905.2346475034907, 845.1496316743699, 772.6170320380769], [656.7686027525181, 668.9875503519361, 683.9411259407666, 752.5629123624876, 901.6059551060642, 818.8950843131918, 958.4437399923295], [598.5889801346084, 612.2690086652661, 612.8669867150613, 687.7365257416137, 820.87503038657, 734.260128973888, 898.1976688967476], [554.3627990613917, 358.1781911536067, 537.3930475400138, 681.6906542147992, 620.6678186933879, 773.0884693289503, 697.9205222456881]]","[[-16.83251148789936, -17.30293275703298, -17.379185656722886, -16.73535136637384, -16.28834357130346, -17.108406119487018, -17.358223361192916], [-16.66625012478192, -17.58314928758488, -17.32323743634487, -16.498369862144962, -16.364571712034312, -17.249932024214598, -17.601657624554424], [-16.927765955014987, -17.237349678447313, -17.34269965161969, -16.612478420534277, -16.827937192743804, -16.982304275646857, -17.682094111244158], [-17.76840581292763, -17.609942279110783, -17.47932810928602, -17.268839690156685, -16.36916508308041, -16.585737153994007, -17.739579266888864], [-17.149562488341644, -17.25539960282316, -17.66959063139492, -17.37778183390104, -16.22019823103154, -17.09040287177408, -17.940689565264805], [-17.107404518227348, -16.967483664702318, -16.901570086024687, -15.620352368042472, -16.05276074470723, -15.445466779512405, -16.403009542284263], [-17.881981238484578, -19.76218107697568, -16.98105671144176, -15.380194133365237, -15.070912408071282, -14.718736591571817, -15.743467595977862]]","[[-10.62968328869135, -10.859381347979665, -11.14451492801667, -10.546432793699672, -10.40186119590287, -10.997180229512763, -11.12157777325939], [-10.483988236366251, -10.97921719611734, -11.014651042170767, -10.599832721839881, -10.400889236414795, -10.871704817893988, -11.152422549564847], [-10.737623859433553, -11.006608904657838, -11.165138404007534, -10.510926852800857, -10.533248127202684, -10.801997165386421, -11.311864842502818], [-11.131797279163365, -11.231279539184502, -11.42810236036633, -11.04740514077784, -10.454223202184432, -10.703181462778378, -11.473523684286155], [-10.984034752515125, -10.947979204926964, -11.449518802564988, -11.302495892936566, -10.38665143558613, -11.067541187317273, -11.451332903346119], [-11.183367020111584, -10.772603822739878, -11.004719557806135, -10.172094377012696, -10.372646024027771, -10.029394529432162, -10.666566833475876], [-11.988188460905823, -14.357365932402542, -11.27057646191041, -10.214176275487823, -9.883665257750003, -9.590015490029616, -10.464890534077485]]","[[39.82917022705078, 40.53046798706055, 41.220733642578125, 41.90008544921875, 42.56867218017578, 43.22661209106445, 43.87405014038086], [39.72357177734375, 40.42768096923828, 41.12066650390625, 41.80266189575195, 42.47380065917969, 43.13421630859375, 43.7840576171875], [39.61838150024414, 40.325157165527344, 41.020751953125, 41.705299377441406, 42.378936767578125, 43.041805267333984, 43.69405746459961], [39.51315689086914, 40.22260284423828, 40.920814514160156, 41.607906341552734, 42.28401184082031, 42.94927215576172, 43.60383224487305], [39.407798767089844, 40.11980056762695, 40.82048416137695, 41.50997543334961, 42.18840789794922, 42.8559455871582, 43.51273727416992], [39.30158233642578, 40.01605987548828, 40.71918869018555, 41.41111755371094, 42.09197235107422, 42.76192855834961, 43.42112350463867], [39.19461441040039, 39.91175842285156, 40.617557525634766, 41.312137603759766, 41.99563980102539, 42.66819381713867, 43.32992172241211]]",2019-01-11T00:00:00,"[[24.051345825195312, 23.882530212402344, 23.991758346557617, 24.66717529296875, 24.20779800415039, 22.846025466918945, 24.026493072509766], [24.0806941986084, 23.749454498291016, 24.296062469482422, 24.30250358581543, 24.59735870361328, 24.484678268432617, 24.24109649658203], [23.902589797973633, 23.564083099365234, 24.548526763916016, 23.700824737548828, 24.33744239807129, 23.76776885986328, 24.30670928955078], [24.73055076599121, 24.099933624267578, 24.767385482788086, 24.356233596801758, 24.922021865844727, 24.959774017333984, 23.893781661987305], [23.562772750854492, 23.870948791503906, 24.384471893310547, 24.49781608581543, 24.516252517700195, 24.431175231933594, 24.591407775878906], [25.243680953979492, 24.067720413208008, 25.045202255249023, 24.179710388183594, 24.057069778442383, 24.475894927978516, 24.748001098632812], [24.133522033691406, 24.36726188659668, 24.755510330200195, 24.531755447387695, 24.653932571411133, 24.66754722595215, 24.167821884155273]]",2019-01-01T00:00:00,"{""type"":""Polygon"",""coordinates"":[[[-93.53251401116638,38.90636564054187],[-93.53251401828406,38.90636564061679],[-93.5325140189613,38.90636564054188],[-93.5940373178835,38.90636562212568],[-93.59403732499871,38.906365622200575],[-93.59403732567571,38.90636562212569],[-93.65554915155722,38.90636557979612],[-93.65554925672775,38.25013325062847],[-93.59403732178987,38.250133279872294],[-93.53251401505605,38.250133217214206],[-93.4709907073513,38.25013323167982],[-93.40946739066639,38.25013325147037],[-93.34794405992669,38.25013320452875],[-93.28642071283058,38.25013325976071],[-93.22489734999684,38.25013326423675],[-93.1633740514419,38.25013322354248],[-93.10185067028786,38.250133229678035],[-93.04032736882796,38.25013320538175],[-92.97880400634182,38.25013324207943],[-92.91728067433775,38.2501332641663],[-92.8557573908667,38.25013327828027],[-92.7942340248131,38.25013321405881],[-92.73271067659164,38.2501332366294],[-92.67119883220326,38.25013327454859],[-92.67119893737379,38.90636564531193],[-92.73271067267514,38.90636561239275],[-92.73271067979648,38.906365612467695],[-92.7327106804741,38.90636561239275],[-92.79423402091311,38.906365583574356],[-92.79423402805074,38.906365583649475],[-92.79423402872985,38.90636558357436],[-92.85575738697477,38.90636562944015],[-92.85575739407624,38.9063656295149],[-92.85575739475202,38.90636562944015],[-92.91728067043353,38.906365586452075],[-92.91728067756792,38.906365586527166],[-92.91728067824678,38.906365586452075],[-92.97880400243304,38.906365603755866],[-92.97880400954848,38.90636560383077],[-92.97880401022546,38.90636560375588],[-93.04032736492668,38.90636559506663],[-93.04032737205854,38.90636559514169],[-93.04032737273717,38.90636559506663],[-93.1018506664015,38.90636563517962],[-93.10185067351338,38.906365635254474],[-93.1018506741901,38.90636563517962],[-93.16337404755079,38.90636563342523],[-93.16337405466199,38.90636563350007],[-93.16337405533864,38.90636563342523],[-93.22489734607949,38.9063655866562],[-93.22489735322326,38.90636558673138],[-93.22489735390297,38.9063655866562],[-93.28642070894519,38.90636564245277],[-93.28642071605253,38.90636564252759],[-93.28642071672886,38.90636564245277],[-93.34794405602156,38.90636563599183],[-93.34794406314478,38.9063656360668],[-93.34794406382255,38.90636563599183],[-93.40946738677302,38.90636563898111],[-93.4094673938944,38.90636563905607],[-93.40946739457203,38.9063656389811],[-93.47099070344854,38.906365643288126],[-93.47099071056809,38.90636564336306],[-93.47099071124553,38.906365643288126],[-93.53251401116638,38.90636564054187]]]}"
