system:index,B1,B10,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,end,ssm,start,.geo
0,"[[1320.1079642938894, 1688.4710533655827, 1278.8476405368667, 1260.5628369189533, 1273.1677390848288, 1298.6111140987905, 1372.2782375937693], [1332.988518990217, 1368.3195047624104, 1277.369764721378, 1267.2038960573118, 1281.0921837612163, 1324.3220433434872, 1355.5035675634533], [1385.8682301204585, 1316.742447845303, 1267.6206954029628, 1248.26204928414, 1286.425204370785, 1385.1628105825791, 1362.6411367647995], [1369.6571848382282, 1407.8885439684313, 1349.905146099403, 1311.4812610323238, 1288.6813727679453, 1402.110561642914, 1415.6710673123791], [1403.284438921035, 1332.8503329265327, 1261.411011143467, 1263.241349111591, 1306.7634954743005, 1395.5346185752744, 1396.7682454102264], [1361.9762929493586, 1325.7297336935862, 1282.1511935635638, 1310.9284044388912, 1290.939936307769, 1341.3443697350722, 1298.8803736518187], [1370.7462116083493, 1329.5661084241963, 1317.4545148076186, 1313.5517178875841, 1325.408762636991, 1300.2083935008668, 1295.3722939658387]]","[[35.42537751815485, 60.57385500098809, 31.153818615226818, 31.152526853956246, 30.526875829810248, 32.867104390289064, 34.11508912291275], [38.20134697166246, 37.24033284609297, 31.895118934186957, 30.22159767577956, 28.09267594840871, 30.871338553557706, 32.85386415306291], [42.418470041651155, 33.409703198999075, 31.037991286760555, 30.56065777233865, 28.601302745103137, 30.221853355997418, 31.107443388349576], [39.75323013634719, 55.186884753216574, 53.53865920710854, 39.48249216187362, 28.11693056489957, 35.323020094390806, 40.27641577763418], [40.376816877515175, 37.29472022403922, 30.32762838306395, 27.389831112040827, 36.86039814725783, 47.03087615395679, 62.83393206634276], [39.866101922811986, 39.72079663829781, 39.5938733501347, 29.276824621967044, 27.765339293303626, 33.15045116726934, 35.62678140360861], [41.98608891955746, 39.82947630659333, 37.68129762951869, 29.04338486622227, 28.25243558672121, 30.96166956633564, 33.27883669386577]]","[[2189.959829420537, 2104.043150024455, 1983.0711733435285, 1858.8414425776564, 2010.219475989244, 2147.987268538581, 2073.685273471103], [2350.8360272666528, 2370.4443066936547, 2055.118925551751, 1854.432785725663, 1950.2418573550617, 2049.5353528709097, 2128.2283967131757], [2232.6965540335927, 2205.0639574509682, 2014.7975072491665, 1808.5038443019125, 2048.7956970702753, 2060.855525779748, 2100.4695830213464], [2453.6592666974952, 2464.867682734705, 2102.972621637869, 1845.83891141483, 2017.2328215509249, 1942.0958268202023, 1986.7400483141582], [2323.80452962796, 2422.3298607505444, 1976.7379382981803, 1908.3956074824657, 1843.0236615282822, 1984.9051458515034, 1998.8400776467652], [2436.8773998806055, 2293.72371679072, 2028.1579163313183, 1982.1656061032172, 2050.381107567146, 2004.882324521931, 1824.7325101104607], [2460.955557738963, 2489.5511289553547, 2425.087615793223, 2270.2804784984874, 2023.019004991512, 1866.4727868650405, 1767.319773347988]]","[[1345.4967512742094, 1329.6218809318145, 1203.0731735353475, 1131.4623200450342, 1219.835108266398, 1308.9763881343586, 1301.0011815315627], [1463.668204783093, 1465.6880523146733, 1235.4924939663485, 1131.0536730404453, 1201.5406654050066, 1247.72861922329, 1342.259954947437], [1395.0134389640464, 1338.968080435396, 1210.2403710640665, 1075.9120206187874, 1255.3282486853636, 1274.849547600097, 1343.2795242852153], [1533.6482325266013, 1534.6981286492842, 1272.82787497516, 1099.288519109856, 1211.9787335502626, 1214.9171444260317, 1286.927314731133], [1436.6031041258577, 1471.115013522425, 1161.6100410631368, 1131.1689741485577, 1093.3082207816635, 1215.7920520005212, 1275.1634948573724], [1505.8421177867294, 1402.3429679090218, 1212.6104294243505, 1202.2481065257834, 1232.210543946155, 1232.2601692950104, 1162.2909459843258], [1540.6858199113851, 1527.8792800352078, 1491.7093182638348, 1404.955649861198, 1235.9984266920462, 1166.790362984553, 1135.1406736837264]]","[[1021.0836437323884, 1381.9055400294524, 963.592384383497, 950.8437297454057, 956.7710075490163, 986.6976738747115, 1110.4923642690617], [1030.1445294969762, 1080.0442334141069, 969.9282475804173, 964.935439361842, 958.2900450920187, 1018.6115643461728, 1079.1711041207202], [1080.261485842774, 1002.6669678625954, 962.5183117830278, 943.7546844759305, 965.5992636814871, 1084.1851918655138, 1073.7172070437769], [1080.1659639084223, 1129.7097791292645, 1069.967459957057, 1009.6745285724135, 970.1637815731007, 1106.5479618111337, 1103.0779291202377], [1101.6970694880933, 1046.7050128776484, 960.0569852734006, 948.2909853779062, 979.9484163024733, 1122.4715859443652, 1094.273349176497], [1074.9860108266796, 1046.3298472702372, 1019.7571416633283, 993.6997586871477, 967.6235166897933, 1079.0943498847537, 1002.2495053437808], [1087.4845719715606, 1058.5322125991925, 1052.2002682242378, 1016.6768425265429, 1008.2345413413279, 1069.4752317132245, 1022.2772378532939]]","[[830.9292604977088, 1167.323592967377, 742.2910643502432, 718.5086596394874, 734.2564412997607, 789.1796332226357, 885.344672125065], [835.146047296672, 920.3686605794679, 748.8397529878524, 750.6505468310621, 735.9816490762291, 797.4998336919094, 867.2515424695042], [876.9266966396423, 800.8868114723293, 738.3599577630526, 726.5617700509642, 754.8762518904906, 857.1514966340168, 868.3033097139131], [919.1155471537146, 978.0782851160791, 887.6400048021791, 805.3114243673917, 768.3369944253932, 887.0713781287582, 875.1837215754579], [916.1418443408504, 876.589562841806, 746.2797253039662, 727.2098530151309, 763.9144965467326, 895.0717853204721, 871.5747726981582], [927.6987022425897, 847.1659281239217, 812.5938514419527, 781.1824973545841, 754.2631445555012, 851.4568668642337, 783.7998491954123], [946.4774832660759, 896.0955551549217, 889.6653293527315, 840.3481230861394, 788.5806666673375, 831.9009402816813, 790.456091912711]]","[[848.2519826252525, 1199.4451134710607, 723.2336568516564, 682.0932117982497, 723.0974697566522, 798.8934232037626, 892.2506284763264], [870.1352209354164, 965.9646257255484, 745.0299816213504, 706.4977403774768, 712.7612552693463, 792.8233476193827, 880.318855986018], [899.3394426772863, 827.089972471039, 730.6448935704515, 682.1116946003997, 753.3702454057017, 852.2555140816843, 876.8424708360961], [971.3122588203361, 1030.0804621967736, 889.9062317683287, 769.8173860268912, 754.228462678457, 869.5291698002636, 871.9596836070455], [947.7915033243222, 921.5083785631905, 733.3710857156002, 702.4348900494545, 735.9330322155386, 887.8595698076147, 869.0179028893274], [959.6454330680805, 873.5144668649484, 787.5806977580239, 759.6137984746454, 754.9041034623623, 844.1173322452304, 757.7827495000545], [977.3214857143597, 941.6296769109002, 930.0289423802465, 856.7303634218132, 780.003599890888, 799.642662377803, 749.9471517272887]]","[[1042.45136736592, 1397.022699660452, 878.3674479290878, 818.6449212916219, 872.7473783392057, 983.2443535537615, 1041.4793912847579], [1055.1705851688498, 1207.9663027187578, 899.4422351629934, 870.2751755387119, 859.5682510206266, 951.3412319936702, 1043.2300880682792], [1082.6429235373716, 1009.1101595802885, 877.7589653557347, 844.660797047401, 919.6101609998689, 995.3481032840106, 1050.179473346804], [1206.6344052546508, 1284.3970438355825, 1106.5518501093654, 955.5524843837497, 940.1003877374087, 1017.8225754858919, 1010.7703018961766], [1166.4317596658775, 1144.7703430363265, 903.9043140391988, 858.9027222510688, 906.9357656351203, 1039.9179438008116, 1014.8557700297779], [1228.4175047113372, 1058.6147731604217, 977.4322908678405, 933.2131520305137, 920.1217126414181, 990.7024711576255, 906.5594541137377], [1249.684533716662, 1170.1354019111577, 1151.0905987467202, 1066.2805080813907, 944.2147972698172, 953.7619109344963, 895.9003140293495]]","[[1358.6812469904157, 1724.4870531966842, 1131.7057404002203, 1046.4354502563053, 1099.3721496180303, 1265.5976824648278, 1261.5526022697131], [1330.446584636813, 1604.2624689459565, 1137.1367718300844, 1180.590540161977, 1081.368649402682, 1193.0762352181005, 1289.6107405154637], [1366.4769210179888, 1289.037773472714, 1108.9084095457315, 1159.0850762418954, 1179.2897437192703, 1204.164910019035, 1320.9314070706746], [1586.4862871361065, 1705.9398557249772, 1511.138000075639, 1329.9896374989698, 1249.5984461028918, 1263.7620717433756, 1221.0273980636591], [1521.8380161911305, 1510.4959352447054, 1208.5858370400042, 1127.0854008205074, 1212.3761584061997, 1293.8111704649777, 1228.0446116153894], [1691.3116997678533, 1347.6853680714985, 1323.6996647093918, 1200.608504659403, 1165.1572906068955, 1224.943940261222, 1138.644227758205], [1730.4863827314691, 1544.9885913876376, 1528.1193626535962, 1410.3114943869364, 1189.2875327175796, 1206.3682405611387, 1126.2755575211959]]","[[1541.339060274957, 1907.070792549762, 1288.3098521398995, 1189.9893372757722, 1257.3821545920937, 1445.694590180907, 1416.56684444946], [1511.3184203401527, 1817.7733097169141, 1299.7180835249053, 1338.5437029478971, 1233.8446313915856, 1356.983684177544, 1460.2165526931524], [1543.4228542903352, 1473.5683946656086, 1266.769366170997, 1321.6144852493298, 1350.6166114388855, 1360.503422329374, 1504.9199532808811], [1796.2664469327399, 1929.5805186185328, 1711.2055119745226, 1510.955780296518, 1433.0014133685895, 1421.3395236265376, 1392.7279162661125], [1723.4669493395925, 1720.9893761405617, 1386.6199026334255, 1292.1811092465734, 1388.9961188272878, 1457.3755468469785, 1397.3688268867947], [1924.5376951907613, 1530.7458299258592, 1506.3963392325222, 1364.8204427160758, 1338.8807362097025, 1384.0261233189751, 1295.6603018062813], [1966.4886348882221, 1753.347870000179, 1731.0311328537612, 1605.0731860095398, 1354.2353108138245, 1360.876105288586, 1273.58937719807]]","[[1656.1813994304366, 1982.5360841112918, 1403.9854756432856, 1306.129997647887, 1373.9618137185003, 1551.3777061896792, 1551.828440663999], [1635.101933194767, 1922.6396697434768, 1427.4112940072444, 1448.135230057818, 1338.3369296910762, 1471.5450585246585, 1586.0051912733218], [1655.1937493105106, 1589.6116595480771, 1390.8745469889104, 1432.9384039007284, 1456.0463334442875, 1473.4354607020282, 1612.807690756634], [1906.544138958026, 2045.0747912745085, 1825.6128788327612, 1615.8151875018768, 1531.709531711896, 1514.4959358689005, 1473.7997513581972], [1829.0281347413325, 1850.552391161072, 1510.5910937128845, 1407.4055934786666, 1481.0049841822183, 1584.2639625456222, 1494.1454486443265], [2035.9555032572648, 1671.705694120084, 1644.4964375613783, 1470.8988436063473, 1446.5430817192212, 1519.162825191281, 1397.4785584566275], [2075.947526924769, 1889.075833605305, 1861.2875225316225, 1710.3558020840737, 1469.2414171251155, 1510.0963890249136, 1393.7413389346832]]","[[1847.16660786923, 2190.290521364501, 1575.2893098072154, 1460.46907888973, 1549.7327417813872, 1748.000080950556, 1708.2181980471282], [1839.993491172242, 2145.445012072687, 1600.8520350543513, 1606.409367201837, 1513.378872957429, 1651.4763219678496, 1767.3817518953588], [1855.5732430815826, 1798.6768835378468, 1555.9691550398607, 1591.4182293901147, 1647.5290976468293, 1653.799578155692, 1812.5098163207667], [2129.198794203356, 2268.3443287685877, 2010.6793609779966, 1787.563242809712, 1727.6844793676682, 1690.8227960278612, 1681.3303071622909], [2045.9446668821504, 2062.949074811536, 1686.90889812303, 1582.3866144502472, 1670.2197126103579, 1749.8344815052228, 1691.9662475261582], [2266.6842372072506, 1853.883287649928, 1801.7180350117092, 1651.2337184115586, 1646.096688991387, 1677.3671046729573, 1565.5800548452069], [2305.2978248241916, 2091.965199748718, 2056.890449734403, 1915.5292825220165, 1651.9260698665876, 1637.1434084577058, 1534.1371725373838]]","[[1108.697943787278, 1288.0182057050135, 949.3640267743158, 891.0814749534871, 948.5923384832602, 1071.353724931374, 1036.69808508456], [1120.1755840250562, 1261.0020773294275, 962.7123837857371, 953.1280779017817, 922.0545429455376, 1007.2467084012661, 1036.9302643436154], [1117.2391772200804, 1079.3774921846582, 931.3177425959155, 947.711558750124, 995.3254204912023, 950.6493600428055, 1000.0855837594111], [1270.431026150892, 1336.8823991165975, 1181.4750197958747, 1047.1072324214363, 1026.6128301243243, 924.0035856293781, 809.9007437366075], [1237.6047831457877, 1224.7175377764115, 993.9124427503251, 936.5670357709139, 991.8717993077477, 1027.7230399332102, 902.1165005949465], [1350.282432658931, 1114.4774021608187, 1050.9540737500554, 972.3174173121502, 987.3316120512293, 983.4278147444613, 906.5356638879205], [1377.2979613802952, 1246.244190986652, 1210.1670713181406, 1120.1335006042455, 984.1843335949295, 957.3294977030336, 889.989870270826]]",2019-01-11T00:00:00,"[[24.451684951782227, 25.133869171142578, 24.64264488220215, 24.767513275146484, 24.706953048706055, 25.016103744506836, 24.180261611938477], [24.86870574951172, 24.914072036743164, 24.712326049804688, 25.274080276489258, 24.670673370361328, 24.92418098449707, 24.712169647216797], [24.4438419342041, 24.56436538696289, 24.936967849731445, 25.02281379699707, 24.996992111206055, 24.040485382080078, 24.75018310546875], [24.575687408447266, 24.829235076904297, 24.676673889160156, 24.59610939025879, 24.251523971557617, 24.469335556030273, 24.766082763671875], [24.525638580322266, 24.81909942626953, 24.551977157592773, 24.875019073486328, 24.934446334838867, 24.406240463256836, 24.488067626953125], [24.46449089050293, 24.34670066833496, 24.801801681518555, 24.707874298095703, 24.67392349243164, 24.832942962646484, 24.90676498413086], [24.408498764038086, 24.660219192504883, 24.174802780151367, 24.842939376831055, 24.673139572143555, 24.12459373474121, 23.88846206665039]]",2019-01-01T00:00:00,"{""type"":""Polygon"",""coordinates"":[[[-91.70438957331405,37.31261598153735],[-91.7043895800373,37.31261598160974],[-91.70438958067753,37.31261598153734],[-91.76591291514166,37.31261596762555],[-91.76591292188134,37.3126159676981],[-91.76591292252307,37.31261596762555],[-91.82742496197315,37.31261602987962],[-91.82742505915286,36.656383655387415],[-91.76591291882875,36.65638365309618],[-91.70438957699744,36.65638364879069],[-91.64286625882218,36.65638364358707],[-91.58134297576132,36.65638364130927],[-91.51981959508342,36.6563836474916],[-91.45829628360775,36.65638366359824],[-91.39677298999642,36.65638361153059],[-91.335249593363,36.65638366064216],[-91.27372627112565,36.65638364747847],[-91.21220298353856,36.65638365793652],[-91.15067962171351,36.65638361372734],[-91.08915630067166,36.656383681096806],[-91.0276329927121,36.65638361603379],[-90.96610960138396,36.656383668775064],[-90.90458632600587,36.6563836753954],[-90.84307414999876,36.656383642810475],[-90.84307424717845,37.31261597656184],[-90.90458632233735,37.31261603402299],[-90.90458632903486,37.31261603409511],[-90.90458632967267,37.31261603402299],[-90.96610959768196,37.31261596827981],[-90.96610960443034,37.31261596835245],[-90.96610960507293,37.31261596827981],[-91.02763298904188,37.312616017089475],[-91.02763299575561,37.312616017161766],[-91.02763299639496,37.312616017089475],[-91.08915629698848,37.31261601658149],[-91.08915630371874,37.31261601665395],[-91.08915630435963,37.31261601658149],[-91.15067961803487,37.31261604503058],[-91.15067962474728,37.31261604510286],[-91.15067962538649,37.31261604503058],[-91.2122029798543,37.31261601790974],[-91.2122029865836,37.312616017982194],[-91.2122029872244,37.31261601790974],[-91.27372626744568,37.31261601517498],[-91.27372627417411,37.31261601524742],[-91.27372627481486,37.31261601517498],[-91.33524958967845,37.312616032779836],[-91.3352495963889,37.312616032852084],[-91.33524959702794,37.312616032779836],[-91.39677298630433,37.31261598554645],[-91.39677299304905,37.31261598561907],[-91.39677299369127,37.31261598554645],[-91.45829627994615,37.31261603545452],[-91.45829628665534,37.31261603552675],[-91.45829628729426,37.31261603545452],[-91.51981959139053,37.31261601459933],[-91.51981959811607,37.312616014671725],[-91.51981959875653,37.312616014599314],[-91.58134297207114,37.312616000321896],[-91.58134297879639,37.31261600039429],[-91.5813429794368,37.312616000321896],[-91.64286625514407,37.31261599115568],[-91.6428662618681,37.31261599122808],[-91.64286626250843,37.312615991155674],[-91.70438957331405,37.31261598153735]]]}"
